,Time,PPG
4946,98.92,1439
4947,98.94,1470
4948,98.96000000000001,1469
4949,98.98,1462
4950,99.0,1463
4951,99.02,1478
4952,99.04,1488
4953,99.06,1533
4954,99.08,1738
4955,99.10000000000001,2139
4956,99.12,2659
4957,99.14,3318
4958,99.16,3759
4959,99.18,3518
4960,99.2,2842
4961,99.22,2195
4962,99.24000000000001,1521
4963,99.26,919
4964,99.28,528
4965,99.3,349
4966,99.32000000000001,412
4967,99.34,614
4968,99.36,831
4969,99.38,1006
4970,99.4,1104
4971,99.42,1134
4972,99.44,1088
4973,99.46000000000001,981
4974,99.48,881
4975,99.5,812
4976,99.52,785
4977,99.54,801
4978,99.56,938
4979,99.58,1322
4980,99.60000000000001,1942
4981,99.62,2677
4982,99.64,3511
4983,99.66,3987
4984,99.68,3663
4985,99.7,2960
4986,99.72,2336
4987,99.74000000000001,1773
4988,99.76,1296
4989,99.78,1019
4990,99.8,961
4991,99.82000000000001,1075
4992,99.84,1273
4993,99.86,1488
4994,99.88,1639
4995,99.9,1713
4996,99.92,1691
4997,99.94,1618
4998,99.96000000000001,1547
4999,99.98,1472
5000,100.0,1435
5001,100.02,1436
5002,100.04,1488
5003,100.06,1723
5004,100.08,2178
5005,100.10000000000001,2832
5006,100.12,3866
5007,100.14,4095
5008,100.16,4095
5009,100.18,3807
5010,100.2,2899
5011,100.22,2271
5012,100.24000000000001,1712
5013,100.26,1264
5014,100.28,995
5015,100.3,911
5016,100.32000000000001,977
5017,100.34,1131
5018,100.36,1264
5019,100.38,1328
5020,100.4,1318
5021,100.42,1249
5022,100.44,1151
5023,100.46000000000001,1061
5024,100.48,982
5025,100.5,954
5026,100.52,974
5027,100.54,1107
5028,100.56,1438
5029,100.58,1984
5030,100.60000000000001,2670
5031,100.62,3551
5032,100.64,4095
5033,100.66,4095
5034,100.68,3372
5035,100.7,2644
5036,100.72,2063
5037,100.74000000000001,1520
5038,100.76,1101
5039,100.78,849
5040,100.8,801
5041,100.82000000000001,912
5042,100.84,1073
5043,100.86,1206
5044,100.88,1271
5045,100.9,1287
5046,100.92,1278
5047,100.94,1235
5048,100.96000000000001,1154
5049,100.98,1040
5050,101.0,962
5051,101.02,973
5052,101.04,1105
5053,101.06,1438
5054,101.08,1979
5055,101.10000000000001,2614
5056,101.12,3354
5057,101.14,3947
5058,101.16,3838
5059,101.18,3216
5060,101.2,2539
5061,101.22,1942
5062,101.24000000000001,1390
5063,101.26,1002
5064,101.28,851
5065,101.3,949
5066,101.32000000000001,1190
5067,101.34,1456
5068,101.36,1681
5069,101.38,1838
5070,101.4,1911
5071,101.42,1890
5072,101.44,1778
5073,101.46000000000001,1604
5074,101.48,1424
5075,101.5,1325
5076,101.52,1333
5077,101.54,1502
5078,101.56,1869
5079,101.58,2394
5080,101.60000000000001,3106
5081,101.62,3951
5082,101.64,4095
5083,101.66,3744
5084,101.68,2949
5085,101.7,2314
5086,101.72,1725
5087,101.74000000000001,1216
5088,101.76,875
5089,101.78,774
5090,101.8,854
5091,101.82000000000001,1035
5092,101.84,1206
5093,101.86,1334
5094,101.88,1365
5095,101.9,1313
5096,101.92,1201
5097,101.94,1094
5098,101.96000000000001,1019
5099,101.98,997
5100,102.0,1029
5101,102.02,1217
5102,102.04,1651
5103,102.06,2316
5104,102.08,3181
5105,102.10000000000001,4095
5106,102.12,4095
5107,102.14,4095
5108,102.16,3142
5109,102.18,2422
5110,102.2,1805
5111,102.22,1247
5112,102.24000000000001,848
5113,102.26,703
5114,102.28,775
5115,102.3,987
5116,102.32000000000001,1207
5117,102.34,1355
5118,102.36,1408
5119,102.38,1392
5120,102.4,1320
5121,102.42,1195
5122,102.44,1061
5123,102.46000000000001,977
5124,102.48,1041
5125,102.5,1289
5126,102.52,1753
5127,102.54,2375
5128,102.56,3147
5129,102.58,4095
5130,102.60000000000001,4095
5131,102.62,3979
5132,102.64,3036
5133,102.66,2337
5134,102.68,1717
5135,102.7,1199
5136,102.72,839
5137,102.74000000000001,716
5138,102.76,806
5139,102.78,1010
5140,102.8,1232
5141,102.82000000000001,1398
5142,102.84,1485
5143,102.86,1488
5144,102.88,1408
5145,102.9,1300
5146,102.92,1202
5147,102.94,1136
5148,102.96000000000001,1135
5149,102.98,1261
5150,103.0,1574
5151,103.02,2063
5152,103.04,2643
5153,103.06,3335
5154,103.08,3836
5155,103.10000000000001,3649
5156,103.12,2954
5157,103.14,2303
5158,103.16,1664
5159,103.18,1115
5160,103.2,727
5161,103.22,565
5162,103.24000000000001,631
5163,103.26,880
5164,103.28,1215
5165,103.3,1520
5166,103.32000000000001,1744
5167,103.34,1855
5168,103.36,1856
5169,103.38,1751
5170,103.4,1605
5171,103.42,1472
5172,103.44,1437
5173,103.46000000000001,1579
5174,103.48,1954
5175,103.5,2513
5176,103.52,3334
5177,103.54,4095
5178,103.56,4095
5179,103.58,4095
5180,103.60000000000001,3367
5181,103.62,2571
5182,103.64,1986
5183,103.66,1565
5184,103.68,1347
5185,103.7,1316
5186,103.72,1391
5187,103.74000000000001,1525
5188,103.76,1681
5189,103.78,1760
5190,103.8,1714
5191,103.82000000000001,1581
5192,103.84,1413
5193,103.86,1287
5194,103.88,1200
5195,103.9,1184
5196,103.92,1328
5197,103.94,1758
5198,103.96000000000001,2429
5199,103.98,3395
5200,104.0,4095
5201,104.02,4095
5202,104.04,4095
5203,104.06,4095
5204,104.08,4095
5205,104.10000000000001,3281
5206,104.12,2559
5207,104.14,2183
5208,104.16,1931
5209,104.18,1823
5210,104.2,1836
5211,104.22,1952
5212,104.24000000000001,2090
5213,104.26,2096
5214,104.28,1909
5215,104.3,1647
5216,104.32000000000001,1451
5217,104.34,1395
5218,104.36,1572
5219,104.38,2003
5220,104.4,2725
5221,104.42,4095
5222,104.44,4095
5223,104.46000000000001,4095
5224,104.48,4095
5225,104.5,4095
5226,104.52,4095
5227,104.54,4095
5228,104.56,4095
5229,104.58,4095
5230,104.60000000000001,4095
5231,104.62,4095
5232,104.64,4095
5233,104.66,4095
5234,104.68,4095
5235,104.7,4030
5236,104.72,3245
5237,104.74000000000001,2810
5238,104.76,2546
5239,104.78,2330
5240,104.8,2096
5241,104.82000000000001,1862
5242,104.84,1718
5243,104.86,1782
5244,104.88,2064
5245,104.9,2461
5246,104.92,2864
5247,104.94,3169
5248,104.96000000000001,3117
5249,104.98,2766
5250,105.0,2302
5251,105.02,1775
5252,105.04,1265
5253,105.06,912
5254,105.08,741
5255,105.10000000000001,726
5256,105.12,834
5257,105.14,976
5258,105.16,1106
5259,105.18,1197
5260,105.2,1270
5261,105.22,1360
5262,105.24000000000001,1405
5263,105.26,1401
5264,105.28,1363
5265,105.3,1366
5266,105.32000000000001,1545
5267,105.34,1931
5268,105.36,2479
5269,105.38,3231
5270,105.4,4048
5271,105.42,3945
5272,105.44,2946
5273,105.46000000000001,2011
5274,105.48,1008
5275,105.5,87
5276,105.52,0
5277,105.54,0
5278,105.56,0
5279,105.58,0
5280,105.60000000000001,0
5281,105.62,0
5282,105.64,0
5283,105.66,0
5284,105.68,0
5285,105.7,0
5286,105.72,0
5287,105.74000000000001,288
5288,105.76,880
5289,105.78,1395
5290,105.8,1901
5291,105.82000000000001,2491
5292,105.84,3376
5293,105.86,4095
5294,105.88,4095
5295,105.9,4095
5296,105.92,4095
5297,105.94,4095
5298,105.96000000000001,3007
5299,105.98,2268
5300,106.0,1744
5301,106.02,1415
5302,106.04,1280
5303,106.06,1301
5304,106.08,1435
5305,106.10000000000001,1567
5306,106.12,1616
5307,106.14,1603
5308,106.16,1561
5309,106.18,1495
5310,106.2,1392
5311,106.22,1264
5312,106.24000000000001,1163
5313,106.26,1179
5314,106.28,1399
5315,106.3,1822
5316,106.32000000000001,2322
5317,106.34,2799
5318,106.36,3151
5319,106.38,3125
5320,106.4,2722
5321,106.42,2203
5322,106.44,1623
5323,106.46000000000001,1118
5324,106.48,783
5325,106.5,663
5326,106.52,733
5327,106.54,930
5328,106.56,1168
5329,106.58,1390
5330,106.60000000000001,1552
5331,106.62,1634
5332,106.64,1655
5333,106.66,1620
5334,106.68,1521
5335,106.7,1405
5336,106.72,1301
5337,106.74000000000001,1296
5338,106.76,1448
5339,106.78,1792
5340,106.8,2289
5341,106.82000000000001,2864
5342,106.84,3601
5343,106.86,4095
5344,106.88,4002
5345,106.9,3359
5346,106.92,2672
5347,106.94,2127
5348,106.96000000000001,1661
5349,106.98,1324
5350,107.0,1140
5351,107.02,1095
5352,107.04,1161
5353,107.06,1303
5354,107.08,1455
5355,107.10000000000001,1545
5356,107.12,1511
5357,107.14,1399
5358,107.16,1287
5359,107.18,1201
5360,107.2,1202
5361,107.22,1263
5362,107.24000000000001,1345
5363,107.26,1475
5364,107.28,1702
5365,107.3,2055
5366,107.32000000000001,2495
5367,107.34,3017
5368,107.36,3554
5369,107.38,3618
5370,107.4,3136
5371,107.42,2573
5372,107.44,2021
5373,107.46000000000001,1489
5374,107.48,1039
5375,107.5,742
5376,107.52,645
5377,107.54,704
5378,107.56,861
5379,107.58,1053
5380,107.60000000000001,1246
5381,107.62,1401
5382,107.64,1501
5383,107.66,1521
5384,107.68,1483
5385,107.7,1424
5386,107.72,1385
5387,107.74000000000001,1392
5388,107.76,1456
5389,107.78,1637
5390,107.8,1963
5391,107.82000000000001,2458
5392,107.84,3137
5393,107.86,4003
5394,107.88,4095
5395,107.9,4043
5396,107.92,3261
5397,107.94,2559
5398,107.96000000000001,1959
5399,107.98,1400
5400,108.0,1007
5401,108.02,842
5402,108.04,862
5403,108.06,987
5404,108.08,1155
5405,108.10000000000001,1306
5406,108.12,1408
5407,108.14,1421
5408,108.16,1333
5409,108.18,1207
5410,108.2,1094
5411,108.22,993
5412,108.24000000000001,901
5413,108.26,837
5414,108.28,827
5415,108.3,976
5416,108.32000000000001,1370
5417,108.34,1968
5418,108.36,2620
5419,108.38,3231
5420,108.4,3507
5421,108.42,3197
5422,108.44,2694
5423,108.46000000000001,2224
5424,108.48,1800
5425,108.5,1440
5426,108.52,1200
5427,108.54,1103
5428,108.56,1199
5429,108.58,1483
5430,108.60000000000001,1915
5431,108.62,2400
5432,108.64,2789
5433,108.66,2939
5434,108.68,2747
5435,108.7,2352
5436,108.72,1871
5437,108.74000000000001,1353
5438,108.76,786
5439,108.78,261
5440,108.8,0
5441,108.82000000000001,0
5442,108.84,0
5443,108.86,247
5444,108.88,746
5445,108.9,1123
5446,108.92,1232
5447,108.94,1107
5448,108.96000000000001,806
5449,108.98,432
5450,109.0,135
5451,109.02,14
5452,109.04,57
5453,109.06,240
5454,109.08,520
5455,109.10000000000001,829
5456,109.12,1093
5457,109.14,1237
5458,109.16,1241
5459,109.18,1138
5460,109.2,991
5461,109.22,838
5462,109.24000000000001,713
5463,109.26,645
5464,109.28,629
5465,109.3,666
5466,109.32000000000001,765
5467,109.34,959
5468,109.36,1315
5469,109.38,1827
5470,109.4,2416
5471,109.42,3003
5472,109.44,3514
5473,109.46000000000001,3536
5474,109.48,3069
5475,109.5,2518
5476,109.52,1994
5477,109.54,1535
5478,109.56,1190
5479,109.58,954
5480,109.60000000000001,832
5481,109.62,826
5482,109.64,912
5483,109.66,1040
5484,109.68,1163
5485,109.7,1235
5486,109.72,1260
5487,109.74000000000001,1227
5488,109.76,1161
5489,109.78,1090
5490,109.8,1064
5491,109.82000000000001,1067
5492,109.84,1085
5493,109.86,1132
5494,109.88,1274
5495,109.9,1581
5496,109.92,1981
5497,109.94,2326
5498,109.96000000000001,2493
5499,109.98,2437
5500,110.0,2204
5501,110.02,1890
5502,110.04,1551
5503,110.06,1221
5504,110.08,962
5505,110.10000000000001,821
5506,110.12,832
5507,110.14,967
5508,110.16,1155
5509,110.18,1329
5510,110.2,1410
5511,110.22,1433
5512,110.24000000000001,1411
5513,110.26,1383
5514,110.28,1360
5515,110.3,1329
5516,110.32000000000001,1285
5517,110.34,1237
5518,110.36,1206
5519,110.38,1277
5520,110.4,1523
5521,110.42,1919
5522,110.44,2382
5523,110.46000000000001,2798
5524,110.48,2979
5525,110.5,2822
5526,110.52,2495
5527,110.54,2123
5528,110.56,1734
5529,110.58,1390
5530,110.60000000000001,1152
5531,110.62,1040
5532,110.64,1040
5533,110.66,1125
5534,110.68,1250
5535,110.7,1344
5536,110.72,1366
5537,110.74000000000001,1333
5538,110.76,1265
5539,110.78,1199
5540,110.8,1168
5541,110.82000000000001,1138
5542,110.84,1103
5543,110.86,1087
5544,110.88,1159
5545,110.9,1392
5546,110.92,1813
5547,110.94,2320
5548,110.96000000000001,2772
5549,110.98,3088
5550,111.0,3062
5551,111.02,2783
5552,111.04,2432
5553,111.06,2064
5554,111.08,1728
5555,111.10000000000001,1449
5556,111.12,1283
5557,111.14,1254
5558,111.16,1318
5559,111.18,1412
5560,111.2,1479
5561,111.22,1506
5562,111.24000000000001,1456
5563,111.26,1361
5564,111.28,1286
5565,111.3,1232
5566,111.32000000000001,1217
5567,111.34,1250
5568,111.36,1311
5569,111.38,1397
5570,111.4,1581
5571,111.42,1920
5572,111.44,2419
5573,111.46000000000001,2983
5574,111.48,3516
5575,111.5,3600
5576,111.52,3223
5577,111.54,2740
5578,111.56,2325
5579,111.58,1950
5580,111.60000000000001,1661
5581,111.62,1502
5582,111.64,1483
5583,111.66,1557
5584,111.68,1615
5585,111.7,1658
5586,111.72,1628
5587,111.74000000000001,1577
5588,111.76,1487
5589,111.78,1390
5590,111.8,1313
5591,111.82000000000001,1289
5592,111.84,1317
5593,111.86,1367
5594,111.88,1456
5595,111.9,1651
5596,111.92,1988
5597,111.94,2422
5598,111.96000000000001,2896
5599,111.98,3341
5600,112.0,3511
5601,112.02,3313
5602,112.04,2858
5603,112.06,2374
5604,112.08,1904
5605,112.10000000000001,1535
5606,112.12,1343
5607,112.14,1310
5608,112.16,1350
5609,112.18,1413
5610,112.2,1476
5611,112.22,1501
5612,112.24000000000001,1475
5613,112.26,1425
5614,112.28,1378
5615,112.3,1328
5616,112.32000000000001,1322
5617,112.34,1338
5618,112.36,1397
5619,112.38,1555
5620,112.4,1835
5621,112.42,2219
5622,112.44,2605
5623,112.46000000000001,2905
5624,112.48,2962
5625,112.5,2727
5626,112.52,2355
5627,112.54,1929
5628,112.56,1493
5629,112.58,1150
5630,112.60000000000001,957
5631,112.62,966
5632,112.64,1114
5633,112.66,1303
5634,112.68,1474
5635,112.7,1586
5636,112.72,1629
5637,112.74000000000001,1603
5638,112.76,1545
5639,112.78,1459
5640,112.8,1375
5641,112.82000000000001,1328
5642,112.84,1347
5643,112.86,1535
5644,112.88,1901
5645,112.9,2413
5646,112.92,3057
5647,112.94,3892
5648,112.96000000000001,4095
5649,112.98,4095
5650,113.0,3562
5651,113.02,2875
5652,113.04,2373
5653,113.06,1968
5654,113.08,1683
5655,113.10000000000001,1559
5656,113.12,1565
5657,113.14,1648
5658,113.16,1730
5659,113.18,1763
5660,113.2,1743
5661,113.22,1693
5662,113.24000000000001,1619
5663,113.26,1534
5664,113.28,1457
5665,113.3,1418
5666,113.32000000000001,1439
5667,113.34,1597
5668,113.36,1920
5669,113.38,2378
5670,113.4,2925
5671,113.42,3471
5672,113.44,3708
5673,113.46000000000001,3415
5674,113.48,2886
5675,113.5,2407
5676,113.52,1966
5677,113.54,1599
5678,113.56,1359
5679,113.58,1275
5680,113.60000000000001,1313
5681,113.62,1415
5682,113.64,1507
5683,113.66,1547
5684,113.68,1521
5685,113.7,1447
5686,113.72,1357
5687,113.74000000000001,1267
5688,113.76,1172
5689,113.78,1093
5690,113.8,1105
5691,113.82000000000001,1279
5692,113.84,1636
5693,113.86,2112
5694,113.88,2581
5695,113.9,2960
5696,113.92,3134
5697,113.94,2973
5698,113.96000000000001,2641
5699,113.98,2255
5700,114.0,1847
5701,114.02,1491
5702,114.04,1251
5703,114.06,1165
5704,114.08,1232
5705,114.10000000000001,1413
5706,114.12,1586
5707,114.14,1635
5708,114.16,1526
5709,114.18,1317
5710,114.2,1102
5711,114.22,974
5712,114.24000000000001,978
5713,114.26,1074
5714,114.28,1277
5715,114.3,1635
5716,114.32000000000001,2155
5717,114.34,2779
5718,114.36,3729
5719,114.38,4095
5720,114.4,4095
5721,114.42,4095
5722,114.44,3613
5723,114.46000000000001,2726
5724,114.48,2123
5725,114.5,1640
5726,114.52,1345
5727,114.54,1263
5728,114.56,1328
5729,114.58,1459
5730,114.60000000000001,1583
5731,114.62,1646
5732,114.64,1659
5733,114.66,1635
5734,114.68,1616
5735,114.7,1600
5736,114.72,1585
5737,114.74000000000001,1600
5738,114.76,1708
5739,114.78,1978
5740,114.8,2385
5741,114.82000000000001,2864
5742,114.84,3331
5743,114.86,3449
5744,114.88,3178
5745,114.9,2749
5746,114.92,2329
5747,114.94,1906
5748,114.96000000000001,1526
5749,114.98,1255
5750,115.0,1133
5751,115.02,1163
5752,115.04,1280
5753,115.06,1393
5754,115.08,1479
5755,115.10000000000001,1509
5756,115.12,1496
5757,115.14,1458
5758,115.16,1410
5759,115.18,1376
5760,115.2,1395
5761,115.22,1533
5762,115.24000000000001,1851
5763,115.26,2309
5764,115.28,2832
5765,115.3,3453
5766,115.32000000000001,3834
5767,115.34,3571
5768,115.36,2942
5769,115.38,2345
5770,115.4,1789
5771,115.42,1302
5772,115.44,960
5773,115.46000000000001,798
5774,115.48,816
5775,115.5,976
5776,115.52,1203
5777,115.54,1409
5778,115.56,1515
5779,115.58,1547
5780,115.60000000000001,1504
5781,115.62,1435
5782,115.64,1344
5783,115.66,1289
5784,115.68,1353
5785,115.7,1622
5786,115.72,2115
5787,115.74000000000001,2736
5788,115.76,3574
5789,115.78,4095
5790,115.8,4095
5791,115.82000000000001,3655
5792,115.84,2831
5793,115.86,2241
5794,115.88,1712
5795,115.9,1325
5796,115.92,1143
5797,115.94,1138
5798,115.96000000000001,1255
5799,115.98,1423
5800,116.0,1552
5801,116.02,1585
5802,116.04,1562
5803,116.06,1535
5804,116.08,1559
5805,116.10000000000001,1635
5806,116.12,1743
5807,116.14,1937
5808,116.16,2317
5809,116.18,2928
5810,116.2,4095
5811,116.22,4095
5812,116.24000000000001,4095
5813,116.26,4095
5814,116.28,4095
5815,116.3,4095
5816,116.32000000000001,2720
5817,116.34,1831
5818,116.36,1110
5819,116.38,662
5820,116.4,507
5821,116.42,592
5822,116.44,845
5823,116.46000000000001,1155
5824,116.48,1391
5825,116.5,1508
5826,116.52,1550
5827,116.54,1545
5828,116.56,1520
5829,116.58,1520
5830,116.60000000000001,1605
5831,116.62,1817
5832,116.64,2251
5833,116.66,2973
5834,116.68,4095
5835,116.7,4095
5836,116.72,4095
5837,116.74000000000001,4095
5838,116.76,3407
5839,116.78,2257
5840,116.8,1367
5841,116.82000000000001,666
5842,116.84,240
5843,116.86,103
5844,116.88,203
5845,116.9,442
5846,116.92,710
5847,116.94,912
5848,116.96000000000001,973
5849,116.98,871
5850,117.0,656
5851,117.02,496
5852,117.04,487
5853,117.06,602
5854,117.08,866
5855,117.10000000000001,1327
5856,117.12,1927
5857,117.14,2535
5858,117.16,3094
5859,117.18,3280
5860,117.2,2949
5861,117.22,2544
5862,117.24000000000001,2147
5863,117.26,1705
5864,117.28,1271
5865,117.3,928
5866,117.32000000000001,755
5867,117.34,803
5868,117.36,985
5869,117.38,1200
5870,117.4,1335
5871,117.42,1354
5872,117.44,1283
5873,117.46000000000001,1181
5874,117.48,1104
5875,117.5,1091
5876,117.52,1164
5877,117.54,1351
5878,117.56,1729
5879,117.58,2282
5880,117.60000000000001,2973
5881,117.62,4025
5882,117.64,4095
5883,117.66,4095
5884,117.68,3675
5885,117.7,2894
5886,117.72,2372
5887,117.74000000000001,1958
5888,117.76,1610
5889,117.78,1327
5890,117.8,1134
5891,117.82000000000001,1075
5892,117.84,1170
5893,117.86,1321
5894,117.88,1431
5895,117.9,1451
5896,117.92,1375
5897,117.94,1257
5898,117.96000000000001,1136
5899,117.98,1035
5900,118.0,978
5901,118.02,1035
5902,118.04,1331
5903,118.06,2272
5904,118.08,3746
5905,118.10000000000001,4095
5906,118.12,4095
5907,118.14,4095
5908,118.16,4095
5909,118.18,4095
5910,118.2,4095
5911,118.22,2726
5912,118.24000000000001,1922
5913,118.26,1361
5914,118.28,1078
5915,118.3,973
5916,118.32000000000001,912
5917,118.34,878
5918,118.36,868
5919,118.38,923
5920,118.4,1015
5921,118.42,1107
5922,118.44,1136
5923,118.46000000000001,1077
5924,118.48,975
5925,118.5,923
5926,118.52,1009
5927,118.54,1280
5928,118.56,1669
5929,118.58,2075
5930,118.60000000000001,2391
5931,118.62,2518
5932,118.64,2389
5933,118.66,2064
5934,118.68,1637
5935,118.7,1220
5936,118.72,863
5937,118.74000000000001,648
5938,118.76,562
5939,118.78,602
5940,118.8,691
5941,118.82000000000001,781
5942,118.84,816
5943,118.86,793
5944,118.88,721
5945,118.9,681
5946,118.92,670
5947,118.94,677
5948,118.96000000000001,681
5949,118.98,711
5950,119.0,864
5951,119.02,1255
5952,119.04,1801
5953,119.06,2470
5954,119.08,3215
5955,119.10000000000001,3712
5956,119.12,3739
5957,119.14,3483
5958,119.16,2958
5959,119.18,2372
5960,119.2,1940
5961,119.22,1714
5962,119.24000000000001,1501
5963,119.26,1307
5964,119.28,1315
5965,119.3,1515
5966,119.32000000000001,1494
5967,119.34,1329
5968,119.36,1183
5969,119.38,1095
5970,119.4,1047
5971,119.42,1071
5972,119.44,1082
5973,119.46000000000001,1087
5974,119.48,1152
5975,119.5,1421
5976,119.52,1905
5977,119.54,2607
5978,119.56,3702
5979,119.58,4095
5980,119.60000000000001,4095
5981,119.62,4095
5982,119.64,3899
5983,119.66,2784
5984,119.68,2073
5985,119.7,1553
5986,119.72,1391
5987,119.74000000000001,1584
5988,119.76,1978
5989,119.78,2270
5990,119.8,2430
5991,119.82000000000001,2337
5992,119.84,1994
5993,119.86,1582
5994,119.88,1289
5995,119.9,1126
5996,119.92,983
